loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value
4100,3, Graduate, No,8700000,31100000,16,760,400000.0,1800000.0,19300000,4800000.0
1949,2, Graduate, No,9200000,34200000,2,456,12200000.0,11300000.0,25800000,5700000.0
2208,0, Graduate, No,3500000,12300000,16,479,9700000.0,6000000.0,7900000,4700000.0
1631,0, Not Graduate, No,7600000,26500000,6,515,6200000.0,14900000.0,22000000,4000000.0
2078,1, Not Graduate, Yes,200000,500000,2,579,500000.0,100000.0,500000,100000.0
2814,2, Not Graduate, Yes,6600000,22800000,8,490,6100000.0,10000000.0,18000000,6400000.0
3239,3, Graduate, Yes,8000000,25300000,4,306,22300000.0,7300000.0,24400000,6600000.0
403,3, Graduate, Yes,5200000,15200000,16,650,1300000.0,5700000.0,13500000,4100000.0
1531,0, Graduate, Yes,8800000,23600000,8,712,400000.0,11300000.0,19300000,11100000.0
2562,1, Not Graduate, Yes,700000,1400000,10,523,700000.0,1100000.0,1600000,900000.0
3771,4, Graduate, No,8100000,28100000,12,672,5600000.0,9200000.0,17200000,9500000.0
27,4, Graduate, No,8200000,28100000,12,696,11500000.0,10600000.0,25300000,7200000.0
17,2, Graduate, Yes,500000,1600000,4,663,1300000.0,100000.0,1300000,700000.0
532,4, Not Graduate, Yes,300000,1000000,20,655,0.0,100000.0,1100000,400000.0
3428,0, Not Graduate, Yes,3500000,12600000,10,448,1200000.0,2500000.0,10400000,3600000.0
278,0, Not Graduate, No,1500000,4900000,12,651,1600000.0,2800000.0,4600000,800000.0
4060,1, Not Graduate, No,4900000,12500000,2,636,14200000.0,6400000.0,13900000,5000000.0
2348,4, Not Graduate, No,8100000,28000000,8,663,8800000.0,11300000.0,26000000,5500000.0
869,2, Graduate, Yes,6300000,19500000,18,428,15900000.0,7200000.0,19900000,6500000.0
2514,0, Not Graduate, No,1800000,4200000,6,836,1300000.0,1900000.0,6800000,2000000.0
962,4, Graduate, Yes,2400000,7400000,18,888,2700000.0,1600000.0,7600000,3200000.0
3471,3, Not Graduate, Yes,8300000,25900000,8,696,14400000.0,12200000.0,23500000,7100000.0
4044,3, Not Graduate, Yes,5100000,18000000,6,510,13400000.0,6600000.0,17200000,7600000.0
2879,4, Graduate, Yes,3800000,11100000,16,857,11300000.0,7400000.0,11700000,4700000.0
2432,4, Graduate, No,7800000,28600000,2,703,500000.0,12400000.0,29500000,10500000.0
3276,0, Graduate, No,9100000,21100000,20,578,5900000.0,6200000.0,33700000,5600000.0
2408,2, Graduate, Yes,900000,3500000,6,763,2300000.0,300000.0,2000000,600000.0
1246,0, Not Graduate, No,1800000,6600000,10,737,5000000.0,2000000.0,6000000,1500000.0
65,4, Graduate, Yes,3900000,12300000,18,784,7600000.0,6900000.0,13100000,2800000.0
929,1, Not Graduate, Yes,4000000,15600000,12,436,10400000.0,2800000.0,14800000,3200000.0
1342,2, Graduate, Yes,8300000,27900000,18,840,12600000.0,3500000.0,19100000,9200000.0
1735,4, Not Graduate, No,6700000,13400000,10,436,3600000.0,1200000.0,23200000,7500000.0
3785,1, Graduate, Yes,9800000,21200000,4,885,18000000.0,16400000.0,37300000,10800000.0
3760,2, Not Graduate, No,8400000,24500000,6,588,11000000.0,1300000.0,22900000,10400000.0
3538,2, Graduate, Yes,8300000,30100000,16,636,5200000.0,5100000.0,33100000,7200000.0
411,5, Graduate, No,7100000,18900000,12,360,10700000.0,1100000.0,19800000,8500000.0
2994,0, Not Graduate, Yes,3700000,9300000,14,531,8300000.0,1000000.0,8900000,1900000.0
1796,3, Graduate, Yes,4600000,10900000,12,856,13500000.0,5100000.0,9400000,3300000.0
1897,5, Not Graduate, Yes,4200000,11200000,2,758,5300000.0,6500000.0,9600000,3800000.0
91,4, Graduate, No,5700000,21100000,18,489,500000.0,4300000.0,12500000,6000000.0
4248,3, Not Graduate, No,3100000,9800000,12,820,6400000.0,5200000.0,10900000,4400000.0
2628,0, Graduate, Yes,900000,3100000,4,355,1700000.0,100000.0,3000000,500000.0
1417,2, Not Graduate, No,7800000,17100000,14,351,19000000.0,7200000.0,19300000,7100000.0
2074,0, Not Graduate, No,8400000,19600000,18,530,17000000.0,3600000.0,24200000,12300000.0
4070,0, Not Graduate, No,9300000,31900000,2,331,7100000.0,11200000.0,23700000,8000000.0
3110,4, Not Graduate, Yes,4000000,11000000,8,791,500000.0,4700000.0,10300000,3000000.0
4047,2, Graduate, No,6500000,16200000,10,809,14000000.0,4700000.0,13200000,8600000.0
3430,5, Not Graduate, Yes,7800000,17300000,16,493,800000.0,4500000.0,16300000,9300000.0
1399,5, Not Graduate, No,9400000,36800000,20,891,13900000.0,16600000.0,19300000,8900000.0
1932,3, Graduate, No,6300000,17000000,16,388,11700000.0,2100000.0,16100000,3200000.0
2416,3, Not Graduate, Yes,600000,1700000,14,521,0.0,1000000.0,1700000,600000.0
1910,4, Not Graduate, No,2400000,7300000,4,540,2500000.0,300000.0,7800000,2200000.0
2121,3, Not Graduate, Yes,3200000,7200000,6,728,4800000.0,2000000.0,8000000,4600000.0
260,0, Not Graduate, Yes,300000,1100000,8,789,400000.0,100000.0,800000,400000.0
1982,4, Not Graduate, No,3900000,10600000,20,544,4100000.0,3100000.0,10900000,4900000.0
53,5, Not Graduate, No,3800000,7600000,4,689,8700000.0,100000.0,9300000,3400000.0
3127,5, Graduate, No,900000,2300000,16,590,1200000.0,1500000.0,2100000,900000.0
1719,4, Not Graduate, Yes,7600000,20000000,18,691,5000000.0,8700000.0,23400000,11200000.0
1493,1, Not Graduate, No,5700000,17200000,4,512,4300000.0,7000000.0,21400000,3000000.0
1858,1, Graduate, No,2900000,11100000,20,478,4200000.0,2900000.0,8500000,3000000.0
2172,5, Graduate, No,5900000,13800000,14,397,12400000.0,600000.0,20400000,3000000.0
1193,3, Graduate, Yes,9300000,26100000,14,636,4700000.0,16100000.0,34500000,11600000.0
3208,4, Graduate, Yes,3200000,11500000,20,864,8700000.0,5000000.0,12100000,4100000.0
1322,2, Graduate, No,2100000,6600000,20,580,3800000.0,4100000.0,6200000,2100000.0
68,0, Not Graduate, Yes,2700000,10100000,20,693,200000.0,1700000.0,5900000,1400000.0
1846,1, Graduate, Yes,5000000,19400000,10,410,11600000.0,6200000.0,11700000,4500000.0
632,2, Not Graduate, No,8900000,29200000,8,608,10800000.0,5200000.0,33500000,11700000.0
3973,2, Graduate, Yes,9400000,30000000,16,565,1200000.0,3900000.0,28200000,9000000.0
3056,3, Not Graduate, Yes,300000,500000,6,386,800000.0,200000.0,1200000,100000.0
1133,2, Not Graduate, No,3500000,14000000,2,355,8700000.0,1600000.0,11800000,2900000.0
2871,2, Graduate, Yes,4000000,8600000,4,847,10200000.0,2700000.0,14300000,2400000.0
139,3, Not Graduate, Yes,2900000,8500000,12,564,1000000.0,3100000.0,7500000,1800000.0
3873,0, Graduate, No,8800000,17500000,4,848,25200000.0,8200000.0,31600000,5100000.0
1426,3, Not Graduate, Yes,2500000,9800000,16,424,4700000.0,3200000.0,5800000,1300000.0
1628,4, Graduate, Yes,700000,1800000,20,626,500000.0,600000.0,1400000,300000.0
2838,2, Graduate, Yes,5300000,14900000,6,504,10600000.0,2100000.0,17000000,3200000.0
3023,3, Not Graduate, No,5500000,12400000,8,580,800000.0,900000.0,19300000,7300000.0
2535,3, Not Graduate, No,800000,3000000,14,576,1200000.0,1300000.0,2600000,400000.0
3646,2, Not Graduate, No,8200000,30600000,10,343,9800000.0,11500000.0,16900000,7000000.0
130,3, Graduate, No,400000,1200000,12,861,200000.0,600000.0,1100000,200000.0
1711,1, Graduate, No,3100000,7600000,20,346,700000.0,4600000.0,8100000,4400000.0
2560,0, Graduate, Yes,5900000,22700000,18,855,13400000.0,6300000.0,14500000,4000000.0
3232,3, Graduate, No,1500000,5400000,18,687,200000.0,400000.0,4500000,1700000.0
3062,2, Not Graduate, Yes,3300000,9600000,18,896,9900000.0,900000.0,12100000,4900000.0
3597,2, Not Graduate, Yes,2300000,9000000,6,583,3600000.0,1300000.0,6900000,3400000.0
1692,1, Not Graduate, Yes,8900000,32000000,16,711,4300000.0,1200000.0,22100000,5200000.0
3652,4, Not Graduate, No,800000,2800000,12,453,1500000.0,300000.0,2900000,600000.0
978,2, Graduate, No,7000000,24200000,8,833,13700000.0,4100000.0,26100000,9100000.0
237,3, Graduate, Yes,900000,3500000,4,770,700000.0,0.0,2000000,600000.0
3935,1, Not Graduate, No,5100000,14200000,6,451,6100000.0,7600000.0,11400000,5600000.0
1536,1, Not Graduate, Yes,9000000,25400000,16,655,22000000.0,8800000.0,29100000,7200000.0
1315,1, Graduate, No,6200000,14300000,20,819,7500000.0,11700000.0,16700000,4300000.0
312,4, Graduate, No,5900000,16800000,8,481,6900000.0,11400000.0,19500000,3300000.0
1081,4, Graduate, Yes,300000,500000,14,448,700000.0,100000.0,800000,100000.0
3007,0, Graduate, No,9300000,27200000,8,629,4500000.0,14300000.0,26900000,5000000.0
3155,3, Not Graduate, Yes,3800000,9400000,12,301,7800000.0,2800000.0,14900000,5000000.0
383,2, Not Graduate, Yes,9300000,29000000,12,655,7900000.0,6800000.0,29900000,4900000.0
4093,1, Graduate, No,700000,1400000,6,759,1000000.0,500000.0,2600000,700000.0
686,2, Not Graduate, No,6800000,14800000,14,803,11300000.0,3300000.0,19600000,6600000.0
431,4, Not Graduate, Yes,9300000,27500000,18,338,21500000.0,500000.0,34900000,6600000.0
1558,5, Graduate, No,5400000,18600000,2,538,7700000.0,2700000.0,18800000,4000000.0
931,2, Not Graduate, Yes,5500000,18400000,10,515,6800000.0,4400000.0,18500000,4100000.0
1675,1, Not Graduate, No,9800000,21300000,2,356,23000000.0,12300000.0,25700000,14400000.0
1392,0, Not Graduate, Yes,1500000,4100000,12,789,3600000.0,1600000.0,5800000,1300000.0
1499,1, Not Graduate, No,2900000,7400000,10,874,400000.0,1200000.0,10100000,3300000.0
362,0, Graduate, No,4400000,14100000,2,349,3300000.0,1300000.0,8800000,6200000.0
3783,5, Graduate, Yes,9500000,21700000,16,307,25200000.0,2700000.0,28500000,9700000.0
3539,0, Graduate, No,6900000,20700000,16,857,17100000.0,13700000.0,14600000,8800000.0
3647,0, Graduate, Yes,9000000,27800000,8,712,900000.0,6700000.0,24400000,5800000.0
1969,2, Not Graduate, No,1700000,5300000,20,761,2500000.0,500000.0,3700000,1200000.0
2629,3, Graduate, No,9900000,23600000,18,557,18300000.0,8600000.0,23000000,9100000.0
2783,5, Graduate, No,8000000,27000000,20,595,4500000.0,5200000.0,24800000,10400000.0
1522,0, Graduate, Yes,3500000,10000000,14,709,5300000.0,1800000.0,9200000,5000000.0
754,3, Not Graduate, Yes,9200000,27700000,20,688,4800000.0,16300000.0,25800000,11200000.0
3639,3, Not Graduate, Yes,8500000,26100000,2,683,6600000.0,10400000.0,24100000,5700000.0
948,1, Not Graduate, No,2300000,6600000,18,513,4600000.0,900000.0,9000000,1600000.0
1776,2, Graduate, No,8000000,31900000,16,806,19900000.0,1800000.0,23200000,5400000.0
738,2, Graduate, Yes,900000,2500000,16,458,-100000.0,100000.0,3200000,1100000.0
3686,2, Graduate, Yes,7900000,17100000,16,605,19200000.0,14100000.0,21900000,10400000.0
1485,0, Not Graduate, Yes,5400000,10900000,20,366,3700000.0,500000.0,21000000,4800000.0
1469,3, Not Graduate, Yes,9500000,25500000,12,881,25200000.0,14100000.0,21600000,8900000.0
2166,4, Graduate, Yes,900000,2500000,4,583,1300000.0,800000.0,1800000,1100000.0
1701,0, Not Graduate, No,5900000,17600000,16,645,13000000.0,3100000.0,23400000,8600000.0
406,2, Not Graduate, Yes,1800000,5700000,4,809,1200000.0,1900000.0,6300000,2400000.0
3828,1, Graduate, Yes,9600000,35900000,8,534,24500000.0,17150000.0,31900000,5400000.0
1151,2, Graduate, No,5200000,17200000,12,565,3500000.0,1300000.0,20000000,6300000.0
4043,4, Graduate, No,9300000,34900000,6,837,25200000.0,800000.0,21400000,8500000.0
2549,2, Graduate, Yes,1800000,5500000,6,448,2900000.0,300000.0,5600000,1300000.0
2481,3, Graduate, No,3400000,8900000,6,896,4200000.0,4800000.0,10200000,4200000.0
2571,4, Not Graduate, Yes,6100000,12500000,14,862,11300000.0,1500000.0,21900000,6800000.0
479,3, Not Graduate, Yes,3600000,8600000,8,790,5400000.0,5900000.0,9800000,5200000.0
1861,3, Graduate, No,5000000,17600000,8,303,6300000.0,9600000.0,12800000,6900000.0
2702,5, Not Graduate, No,6300000,20100000,12,774,15600000.0,11800000.0,16200000,5800000.0
1742,1, Not Graduate, No,2300000,8200000,8,784,2000000.0,0.0,7600000,1100000.0
2189,0, Graduate, Yes,4200000,13600000,4,834,8700000.0,3400000.0,12000000,3100000.0
206,3, Not Graduate, No,2900000,6500000,18,827,8300000.0,600000.0,10400000,3200000.0
3695,0, Graduate, No,1400000,5400000,8,592,4100000.0,400000.0,4300000,800000.0
2641,5, Not Graduate, Yes,6000000,14700000,18,462,15400000.0,9700000.0,13800000,3500000.0
6,0, Graduate, Yes,4800000,13500000,10,319,6800000.0,8300000.0,13700000,5100000.0
2486,2, Not Graduate, No,5700000,20400000,2,630,3000000.0,3100000.0,22600000,2900000.0
688,1, Not Graduate, Yes,8700000,30700000,6,708,20600000.0,4500000.0,27600000,9300000.0
3579,2, Not Graduate, No,7000000,22400000,6,649,12200000.0,9900000.0,17800000,8900000.0
2510,5, Not Graduate, No,9100000,27800000,16,547,21900000.0,7000000.0,31900000,9400000.0
3406,1, Graduate, Yes,3400000,7000000,4,534,3100000.0,1600000.0,13000000,4000000.0
3128,5, Graduate, Yes,8200000,28900000,4,485,16500000.0,3000000.0,19400000,6800000.0
1294,1, Graduate, Yes,3300000,10600000,14,742,300000.0,600000.0,8400000,4500000.0
4206,2, Not Graduate, No,8900000,17800000,20,603,3300000.0,17150000.0,29000000,13100000.0
248,0, Not Graduate, Yes,9400000,27000000,10,536,4400000.0,1700000.0,33800000,4800000.0
1290,2, Not Graduate, No,1500000,4500000,18,428,4500000.0,1200000.0,5600000,1100000.0
4197,2, Graduate, Yes,7800000,28900000,14,646,1800000.0,1800000.0,17700000,11000000.0
238,3, Graduate, Yes,4100000,15500000,6,667,2800000.0,1600000.0,14700000,4000000.0
1059,3, Not Graduate, Yes,3000000,11400000,10,424,1800000.0,4200000.0,10900000,1500000.0
3798,4, Graduate, Yes,9800000,29700000,4,373,11100000.0,5500000.0,37800000,10000000.0
3953,3, Not Graduate, No,1300000,3300000,8,795,1400000.0,800000.0,4600000,1600000.0
1997,3, Not Graduate, No,8100000,21600000,4,740,22400000.0,3700000.0,16900000,9900000.0
509,2, Graduate, Yes,4100000,11200000,6,442,12200000.0,4100000.0,10000000,4500000.0
2657,3, Not Graduate, No,3300000,13100000,2,554,6000000.0,2500000.0,6700000,3800000.0
1373,3, Not Graduate, No,700000,2500000,14,819,1600000.0,1000000.0,2100000,900000.0
3253,4, Graduate, Yes,6300000,14500000,10,349,3800000.0,12300000.0,16500000,5700000.0
3150,3, Not Graduate, No,7500000,25200000,8,316,1000000.0,800000.0,18300000,9000000.0
1703,5, Graduate, No,6100000,17800000,6,849,2900000.0,10900000.0,16100000,7800000.0
2032,5, Graduate, Yes,4400000,10600000,20,806,9700000.0,3600000.0,10800000,2500000.0
933,0, Not Graduate, Yes,7900000,24000000,20,728,18600000.0,15600000.0,21800000,7400000.0
590,1, Graduate, No,9300000,28600000,14,656,17300000.0,9100000.0,27400000,12500000.0
4001,0, Graduate, No,7500000,25100000,14,877,21000000.0,11400000.0,16900000,10700000.0
1077,4, Not Graduate, No,8800000,19100000,6,586,17600000.0,8800000.0,20600000,12400000.0
410,5, Not Graduate, No,3000000,11800000,6,847,8200000.0,2200000.0,7100000,2300000.0
2734,1, Graduate, Yes,3200000,11800000,16,848,5500000.0,3200000.0,7500000,2300000.0
2983,5, Graduate, No,4500000,16900000,18,455,2700000.0,2500000.0,10700000,5600000.0
2570,5, Not Graduate, No,5000000,10800000,10,345,12300000.0,5000000.0,14100000,6300000.0
3487,0, Graduate, Yes,2700000,8400000,6,744,1200000.0,4100000.0,7500000,2000000.0
3427,1, Graduate, Yes,8700000,30000000,12,543,21900000.0,12700000.0,30600000,12700000.0
331,0, Not Graduate, Yes,4700000,10600000,20,512,8400000.0,4000000.0,12300000,7000000.0
1529,5, Graduate, Yes,400000,800000,2,759,100000.0,500000.0,1300000,300000.0
4072,0, Graduate, Yes,7000000,14000000,4,702,9000000.0,3100000.0,21400000,7600000.0
2920,1, Not Graduate, No,8900000,28400000,6,709,21600000.0,5500000.0,26200000,7900000.0
2229,3, Graduate, No,3300000,11100000,2,660,6500000.0,3700000.0,12300000,4500000.0
3099,5, Graduate, Yes,5300000,18200000,16,546,14600000.0,7900000.0,13400000,4000000.0
889,4, Not Graduate, Yes,9200000,26500000,6,662,1000000.0,400000.0,26900000,5300000.0
2524,2, Not Graduate, Yes,7500000,17900000,20,734,9100000.0,5500000.0,23000000,4900000.0
1388,5, Not Graduate, Yes,9400000,26600000,20,771,10200000.0,12600000.0,36900000,11700000.0
1945,0, Graduate, Yes,4700000,17700000,16,887,1300000.0,4900000.0,13200000,6700000.0
193,1, Graduate, No,800000,2900000,8,682,2200000.0,1100000.0,2900000,700000.0
2259,5, Graduate, Yes,6700000,20200000,8,406,6900000.0,4900000.0,15300000,7100000.0
2422,4, Graduate, Yes,4700000,9500000,18,876,11800000.0,6600000.0,18000000,4100000.0
174,2, Not Graduate, Yes,7400000,28200000,8,376,21900000.0,5000000.0,17400000,5200000.0
3032,1, Not Graduate, Yes,7600000,18800000,14,403,20900000.0,4700000.0,24700000,10000000.0
654,5, Graduate, No,2900000,6700000,14,796,3800000.0,3700000.0,9700000,4200000.0
497,5, Graduate, Yes,9800000,30300000,6,867,20800000.0,16000000.0,30200000,7600000.0
2824,4, Not Graduate, Yes,2700000,6800000,10,455,4700000.0,2600000.0,7400000,2700000.0
2371,3, Graduate, Yes,300000,1000000,8,641,700000.0,200000.0,1100000,200000.0
1690,4, Graduate, Yes,700000,2400000,14,705,0.0,100000.0,2000000,700000.0
3811,4, Graduate, No,5100000,18800000,10,694,6400000.0,5300000.0,13500000,4100000.0
1301,5, Not Graduate, Yes,2700000,6800000,6,461,4500000.0,2000000.0,8200000,1700000.0
2753,1, Graduate, No,200000,300000,12,697,600000.0,300000.0,700000,100000.0
3251,2, Not Graduate, No,7500000,22400000,14,695,8100000.0,3900000.0,15300000,9400000.0
3093,4, Not Graduate, Yes,8600000,20600000,16,449,10800000.0,10600000.0,28700000,5400000.0
3832,3, Graduate, No,1400000,3500000,16,365,2600000.0,2200000.0,2900000,1600000.0
2154,3, Graduate, Yes,9700000,36000000,6,631,3500000.0,5500000.0,28500000,7500000.0
2250,1, Graduate, No,7000000,21000000,20,554,16900000.0,6600000.0,14600000,5600000.0
3840,2, Not Graduate, Yes,5100000,16800000,2,504,6400000.0,2700000.0,17100000,4400000.0
77,4, Graduate, No,5700000,14800000,16,697,14300000.0,7800000.0,12900000,6300000.0
2222,0, Not Graduate, No,500000,1900000,2,857,1100000.0,500000.0,1800000,300000.0
4017,4, Not Graduate, Yes,9200000,30100000,6,632,23700000.0,6600000.0,34200000,6200000.0
459,0, Graduate, No,7400000,20900000,6,635,15600000.0,14000000.0,21000000,7200000.0
641,3, Graduate, No,4600000,17800000,20,716,12600000.0,2600000.0,10800000,4500000.0
2142,5, Graduate, Yes,4400000,16500000,10,806,3500000.0,4400000.0,11200000,2800000.0
2989,1, Graduate, Yes,9300000,19000000,14,689,24000000.0,11500000.0,35100000,9000000.0
1767,2, Not Graduate, No,7500000,29100000,20,815,12400000.0,9500000.0,25300000,9100000.0
1166,1, Not Graduate, Yes,5400000,20700000,8,753,1900000.0,800000.0,19000000,3600000.0
2378,1, Not Graduate, Yes,4900000,12600000,4,718,11800000.0,7300000.0,11800000,3800000.0
3310,1, Not Graduate, No,5800000,18700000,20,586,14100000.0,3000000.0,15600000,6000000.0
1624,5, Not Graduate, No,6500000,23300000,12,790,600000.0,9700000.0,15500000,9500000.0
3974,1, Graduate, No,800000,2400000,16,872,2400000.0,1200000.0,1900000,900000.0
928,3, Graduate, Yes,7200000,20400000,10,558,0.0,13200000.0,27200000,10600000.0
1263,2, Graduate, Yes,2200000,7900000,6,659,3400000.0,1800000.0,8600000,2400000.0
1107,3, Graduate, Yes,8200000,28900000,10,668,23800000.0,4500000.0,28700000,10900000.0
2781,3, Graduate, Yes,7700000,18900000,2,583,9300000.0,3000000.0,16700000,9300000.0
908,5, Graduate, No,3400000,13100000,20,527,900000.0,4500000.0,8600000,4000000.0
3209,4, Graduate, No,4600000,12500000,6,406,10800000.0,200000.0,14000000,6800000.0
1526,5, Not Graduate, Yes,3400000,9400000,16,535,3100000.0,5600000.0,12900000,3200000.0
2831,0, Graduate, No,8500000,21000000,6,665,3600000.0,9600000.0,27500000,11300000.0
1120,0, Not Graduate, Yes,8100000,23800000,10,794,5400000.0,15500000.0,20700000,8800000.0
3183,4, Not Graduate, No,5000000,11400000,6,336,1600000.0,4000000.0,15500000,2500000.0
480,1, Not Graduate, Yes,700000,2700000,20,669,100000.0,1000000.0,2600000,500000.0
1875,4, Not Graduate, No,7500000,21900000,2,585,6800000.0,12200000.0,27500000,8100000.0
4211,3, Not Graduate, Yes,9200000,35000000,4,716,1100000.0,10200000.0,33600000,11400000.0
3358,2, Not Graduate, Yes,3900000,7700000,10,421,9700000.0,7500000.0,14100000,2100000.0
979,2, Not Graduate, No,2400000,8800000,18,421,3200000.0,1500000.0,6700000,1400000.0
2928,4, Graduate, No,9400000,32200000,6,898,25200000.0,11800000.0,19500000,8600000.0
3603,0, Not Graduate, Yes,1900000,6400000,20,704,900000.0,3400000.0,5300000,1900000.0
2421,1, Not Graduate, No,7800000,21300000,10,326,22800000.0,10700000.0,18500000,4500000.0
3057,5, Graduate, No,6300000,18100000,4,590,5400000.0,10900000.0,22400000,8600000.0
2539,4, Not Graduate, Yes,3900000,12000000,14,893,6000000.0,4700000.0,12900000,5200000.0
1888,2, Graduate, No,9500000,31500000,12,650,17600000.0,16600000.0,22200000,11400000.0
1662,2, Not Graduate, Yes,3100000,10700000,16,357,9200000.0,1900000.0,7700000,3800000.0
1960,2, Not Graduate, Yes,3300000,11300000,6,647,5100000.0,6000000.0,12800000,4400000.0
930,1, Not Graduate, No,2400000,5200000,2,371,6100000.0,3100000.0,8500000,1400000.0
1323,2, Graduate, No,6200000,23400000,8,605,10000000.0,10800000.0,21800000,9200000.0
1298,3, Graduate, Yes,8000000,26300000,12,476,21700000.0,6600000.0,16400000,9000000.0
3589,4, Not Graduate, Yes,6900000,22000000,10,512,6100000.0,9100000.0,20600000,3900000.0
3469,5, Graduate, Yes,4200000,8700000,6,583,6000000.0,800000.0,8500000,2500000.0
4013,2, Not Graduate, No,700000,2300000,8,663,700000.0,500000.0,2800000,1000000.0
4067,4, Graduate, No,3700000,12300000,6,364,5900000.0,4200000.0,13700000,4400000.0
2548,2, Not Graduate, No,1400000,2900000,12,490,600000.0,1600000.0,5500000,1300000.0
379,2, Not Graduate, Yes,5000000,17600000,20,465,6200000.0,5200000.0,16500000,5200000.0
1350,0, Not Graduate, No,1700000,5700000,12,422,3400000.0,1100000.0,6500000,900000.0
3346,0, Not Graduate, No,2100000,4700000,2,459,4000000.0,1300000.0,8100000,1200000.0
2129,3, Not Graduate, No,4500000,16100000,16,671,10500000.0,3600000.0,12400000,5800000.0
3149,3, Not Graduate, No,8300000,25700000,12,453,24000000.0,14600000.0,20400000,5700000.0
1221,0, Graduate, Yes,9000000,34000000,4,549,2000000.0,8900000.0,20000000,12400000.0
2519,1, Not Graduate, Yes,5700000,20100000,14,442,11700000.0,7300000.0,17900000,6500000.0
3343,1, Graduate, Yes,1000000,3000000,10,813,2900000.0,500000.0,3300000,800000.0
3803,5, Graduate, No,9000000,21300000,14,602,3400000.0,7700000.0,35400000,11000000.0
3934,0, Not Graduate, No,9800000,20100000,16,606,6200000.0,800000.0,37300000,8700000.0
515,4, Graduate, Yes,7900000,25900000,14,373,10900000.0,14300000.0,27700000,7600000.0
2217,5, Graduate, No,1400000,4100000,14,880,3700000.0,1800000.0,2800000,2100000.0
1826,3, Not Graduate, No,8100000,30400000,12,606,900000.0,1100000.0,31900000,11600000.0
1279,4, Graduate, No,7600000,29000000,8,739,22100000.0,8100000.0,22100000,8800000.0
1328,5, Not Graduate, No,600000,2400000,18,631,600000.0,300000.0,2100000,900000.0
2796,0, Not Graduate, Yes,7300000,28100000,10,673,13700000.0,1200000.0,16300000,8900000.0
402,5, Graduate, No,3700000,7300000,18,339,9300000.0,100000.0,13900000,5300000.0
1343,3, Not Graduate, No,2400000,8100000,6,630,5100000.0,2900000.0,9100000,2300000.0
1889,3, Graduate, Yes,4200000,15400000,8,362,9900000.0,5300000.0,15500000,5600000.0
1726,3, Not Graduate, Yes,3700000,13800000,10,621,4000000.0,800000.0,11900000,5300000.0
3947,1, Graduate, Yes,3500000,10800000,14,632,6900000.0,1500000.0,10900000,4200000.0
4267,2, Not Graduate, No,6500000,23900000,18,457,1200000.0,12400000.0,18100000,7300000.0
217,2, Graduate, No,2600000,7800000,4,819,3100000.0,4300000.0,5700000,1500000.0
3055,2, Not Graduate, Yes,9200000,33000000,14,874,3900000.0,9700000.0,31200000,6600000.0
1197,3, Not Graduate, No,2200000,6400000,20,667,6300000.0,3900000.0,8300000,2900000.0
2991,1, Not Graduate, No,3100000,6600000,20,837,4000000.0,4200000.0,12300000,4300000.0
3218,0, Not Graduate, Yes,6900000,21300000,18,845,17400000.0,5600000.0,21400000,6600000.0
2633,0, Graduate, Yes,9000000,33100000,20,734,2800000.0,5900000.0,25300000,10300000.0
581,4, Graduate, Yes,8900000,26300000,10,369,23900000.0,7000000.0,27400000,12100000.0
3825,1, Graduate, No,1000000,2100000,6,715,2200000.0,1000000.0,2200000,1100000.0
920,0, Not Graduate, Yes,8800000,25600000,10,715,25200000.0,2500000.0,34900000,8600000.0
3210,5, Graduate, No,700000,1800000,10,650,1300000.0,100000.0,1500000,300000.0
4246,5, Not Graduate, Yes,6500000,23900000,2,507,500000.0,10200000.0,15900000,8000000.0
2658,1, Not Graduate, Yes,1200000,4800000,6,344,2900000.0,1700000.0,3200000,1300000.0
2884,2, Not Graduate, Yes,2100000,4600000,4,348,5400000.0,0.0,7400000,1400000.0
457,4, Graduate, Yes,5400000,21500000,14,555,4300000.0,1500000.0,14300000,7500000.0
79,2, Not Graduate, No,8500000,29400000,12,576,17600000.0,5600000.0,25200000,9000000.0
900,4, Not Graduate, No,2800000,10800000,2,841,700000.0,2600000.0,7100000,4100000.0
107,4, Not Graduate, Yes,9000000,18100000,12,764,600000.0,16500000.0,20800000,11600000.0
613,5, Graduate, No,7200000,17500000,4,380,2300000.0,400000.0,17500000,6200000.0
3614,5, Graduate, Yes,1400000,2700000,16,320,900000.0,2500000.0,2700000,2000000.0
2940,1, Graduate, Yes,7000000,20300000,18,726,11600000.0,13100000.0,17100000,9000000.0
2819,1, Not Graduate, Yes,9500000,24400000,14,696,25200000.0,6700000.0,29500000,6300000.0
693,1, Not Graduate, No,7200000,24700000,6,596,8800000.0,1400000.0,21700000,5800000.0
2029,0, Not Graduate, No,9500000,24400000,14,769,14400000.0,2400000.0,30800000,14200000.0
1195,4, Not Graduate, Yes,9000000,21500000,14,508,16600000.0,17150000.0,24300000,13100000.0
2600,0, Graduate, Yes,2300000,4900000,12,409,3300000.0,2400000.0,4700000,3200000.0
3123,4, Graduate, No,1900000,6100000,2,462,2100000.0,3300000.0,5400000,2500000.0
3716,2, Not Graduate, Yes,8300000,17600000,2,355,1000000.0,700000.0,28400000,6800000.0
